State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
Florida,Broward County,1,2699,1533,0,4,0.15,0,0,0,0,0,0,4.1,200375,1,1,1,1,1,0,0,0,2699,100.00,403,14.95,206,7.63,1180,43.72,2598,96.26,26,0.96,47,1.74,0,0.00,2,0.07,26,0.96,165,6.11,84,5.45,0,0.00,372,206,1180,2598,26,47,0,2,26,165,78,0
Florida,Broward County,1,3929,2179,0,60,1.53,0,0,0,0,0,0,12.6,101071,0,1,0,1,0,0,0,0,978,24.89,221,5.63,153,3.89,220,5.60,937,23.84,8,0.19,18,0.46,0,0.00,4,0.10,12,0.30,58,1.47,15,0.70,25,1.14,1020,458,695,3595,133,66,9,12,114,375,61,115
Florida,Broward County,1,1215,523,0,245,20.16,0,0,0,0,0,1,16.3,49844,0,0,0,0,0,0,0,0,180,14.79,79,6.47,3,0.25,123,10.15,131,10.76,41,3.36,4,0.34,0,0.00,0,0.00,4,0.32,20,1.61,8,1.57,7,1.37,500,110,219,846,191,51,4,3,120,288,101,87
Florida,Broward County,1,1296,559,0,0,0.00,0,0,0,0,0,0,3.4,198239,0,1,0,1,0,0,0,0,622,47.99,101,7.80,160,12.32,85,6.55,601,46.36,8,0.65,3,0.23,0,0.00,1,0.08,9,0.67,41,3.15,2,0.33,0,0.00,236,315,155,1252,13,7,0,1,23,96,4,0
Florida,Broward County,1,5289,2817,0,279,5.28,0,0,0,0,1,0,13.5,83861,0,1,0,1,0,0,0,1,3270,61.83,1039,19.64,379,7.17,448,8.48,2444,46.21,649,12.28,33,0.62,5,0.09,5,0.09,134,2.54,338,6.38,135,4.77,259,9.18,1868,608,708,3958,1040,61,6,15,209,560,288,423
Florida,Broward County,1,4980,2251,0,0,0.00,1,1,1,1,1,1,29.3,43868,1,1,1,1,1,0,0,1,4825,96.88,2333,46.85,921,18.49,495,9.94,2830,56.82,1644,33.01,56,1.13,3,0.05,9,0.19,283,5.68,638,12.81,210,9.33,592,26.32,2629,960,501,2881,1738,61,3,11,286,652,238,627
Florida,Broward County,1,7372,2222,0,2,0.03,0,1,0,1,1,1,26.9,39866,0,1,0,1,0,0,0,1,2885,39.13,1555,21.09,763,10.36,295,4.00,644,8.74,2064,28.00,8,0.11,0,0.00,5,0.07,164,2.23,564,7.65,135,6.09,299,13.47,3308,2019,696,2141,4708,34,0,17,472,1815,231,717
Florida,Broward County,1,7107,2075,0,31,0.44,0,1,0,0,0,1,23.7,52908,0,1,0,1,0,0,0,0,1447,20.36,938,13.20,388,5.45,175,2.47,188,2.65,1178,16.58,13,0.18,0,0.00,7,0.09,61,0.86,128,1.80,61,2.96,151,7.27,4871,1861,692,826,5915,68,5,20,273,470,171,796
Florida,Broward County,1,1405,632,0,0,0.00,0,0,0,0,0,0,6.5,126806,0,1,0,1,0,0,0,0,1405,100.00,158,11.23,204,14.52,250,17.79,1323,94.16,14,1.00,16,1.14,0,0.00,3,0.21,49,3.49,175,12.46,0,0.00,20,3.15,169,204,250,1323,14,16,0,3,49,175,0,20
Florida,Broward County,1,6637,2165,0,18,0.27,0,0,0,0,0,0,12.6,65438,0,1,0,1,0,0,0,0,1695,25.53,438,6.59,397,5.98,151,2.28,1357,20.44,147,2.22,43,0.65,0,0.00,11,0.16,137,2.06,554,8.34,11,0.52,114,5.26,3402,1597,546,4348,1379,133,0,29,748,2665,239,418
Florida,Broward County,1,4659,1765,0,6,0.13,0,0,0,0,0,0,3.6,87216,0,1,0,1,0,0,0,0,1733,37.19,442,9.48,347,7.44,257,5.52,1494,32.06,73,1.57,46,1.00,5,0.10,4,0.08,111,2.39,385,8.26,13,0.75,46,2.61,1208,963,599,3825,283,119,7,14,411,1491,34,111
Florida,Broward County,1,4493,2105,0,9,0.20,0,0,0,0,0,0,16.9,74861,0,1,0,1,0,0,0,0,2712,60.36,1139,25.34,418,9.31,382,8.50,2327,51.79,152,3.39,59,1.31,2,0.04,2,0.04,170,3.78,495,11.02,18,0.85,126,6.01,1615,721,547,3846,236,96,5,12,298,879,63,224
Florida,Broward County,1,1968,893,0,56,2.85,0,1,0,0,0,1,25.6,38958,0,1,0,1,0,0,0,0,1679,85.30,888,45.12,275,13.96,132,6.72,1251,63.57,216,10.96,33,1.65,0,0.00,15,0.76,164,8.35,568,28.84,90,10.13,155,17.34,1203,334,143,1456,245,54,0,17,196,660,88,165
Florida,Broward County,1,4418,1460,0,0,0.00,1,1,1,1,1,1,25.7,52130,1,1,1,1,1,0,0,1,3726,84.34,2189,49.55,948,21.46,322,7.28,2873,65.04,233,5.28,55,1.24,0,0.00,9,0.20,556,12.58,1952,44.18,101,6.91,388,26.56,2654,1131,371,3429,261,68,0,10,650,2260,115,469
Florida,Broward County,1,5449,2418,0,5,0.09,0,0,0,0,1,0,10.6,74083,0,1,0,1,0,0,0,1,5089,93.39,1282,23.53,1027,18.84,587,10.78,3818,70.06,895,16.42,89,1.64,5,0.09,18,0.33,264,4.85,867,15.91,194,8.00,261,10.79,1407,1110,605,3976,1073,96,5,18,281,907,216,291
Florida,Broward County,1,2553,1419,0,0,0.00,0,0,0,0,0,0,6.4,79444,0,1,0,1,0,0,0,0,1880,73.64,474,18.57,169,6.61,818,32.05,1717,67.24,73,2.86,34,1.32,1,0.03,3,0.13,52,2.05,400,15.65,38,2.66,20,1.41,649,216,1145,2340,93,45,1,5,69,526,49,26
Florida,Broward County,1,3202,1693,0,0,0.00,0,0,0,0,0,0,17.2,71703,0,1,0,1,0,0,0,0,1972,61.58,602,18.80,296,9.24,484,15.12,1364,42.60,440,13.75,52,1.63,0,0.00,4,0.13,111,3.47,397,12.41,95,5.62,66,3.92,1106,437,988,2323,649,62,0,5,163,592,149,104
Florida,Broward County,1,5388,2379,0,50,0.93,1,1,1,1,1,1,14.9,47364,1,1,1,1,1,0,0,1,3502,64.99,1611,29.90,729,13.52,433,8.04,2011,37.32,1186,22.02,75,1.39,1,0.02,14,0.26,215,3.99,702,13.03,156,6.55,289,12.15,3399,1152,563,2764,2125,135,2,15,347,984,223,471
Florida,Broward County,1,2892,1193,0,205,7.09,0,1,0,0,0,1,36.3,38131,0,1,0,1,0,0,0,0,1764,60.98,921,31.84,306,10.59,323,11.17,1017,35.16,638,22.07,21,0.73,0,0.00,3,0.10,84,2.91,340,11.76,100,8.35,218,18.31,3451,598,421,1677,946,54,1,9,205,722,221,418
Florida,Broward County,1,7929,2210,0,5,0.06,0,0,0,0,1,0,17.1,58462,0,1,0,1,0,0,0,1,4494,56.67,1967,24.81,1281,16.15,413,5.20,411,5.18,3825,48.24,80,1.01,0,0.00,6,0.07,172,2.16,232,2.92,129,5.84,273,12.36,3925,2237,693,653,6898,100,0,7,271,371,249,496
Florida,Broward County,1,3940,1253,0,0,0.00,0,1,0,0,0,1,13.7,43210,0,1,0,1,0,0,0,0,1174,29.79,752,19.08,351,8.90,105,2.67,86,2.18,1020,25.89,16,0.41,0,0.01,3,0.08,48,1.21,36,0.92,35,2.79,114,9.12,2805,1151,399,394,3325,43,2,11,165,174,123,410
Florida,Broward County,1,6993,2719,0,246,3.52,0,1,0,1,1,1,29.2,42903,0,1,0,1,0,0,0,1,4926,70.45,2577,36.85,1183,16.92,900,12.87,899,12.86,3753,53.67,47,0.67,2,0.02,8,0.11,218,3.12,334,4.78,384,14.11,743,27.34,3975,1745,1114,1055,5550,69,3,13,303,457,467,875
Florida,Broward County,1,3149,1042,0,0,0.00,0,1,0,1,1,1,29.4,42917,0,1,0,1,0,0,0,1,2561,81.32,1500,47.62,803,25.50,234,7.42,43,1.35,2418,76.79,20,0.63,0,0.00,2,0.06,78,2.48,59,1.89,142,13.65,266,25.57,1991,980,283,57,2951,36,0,2,103,75,174,326
Florida,Broward County,1,2156,733,0,0,0.00,0,0,0,0,0,1,32.2,31538,0,0,0,0,0,0,0,0,481,22.32,318,14.75,150,6.98,20,0.94,294,13.63,21,0.96,16,0.74,0,0.00,2,0.11,148,6.89,360,16.71,13,1.80,43,5.87,1416,636,58,759,901,71,0,6,419,961,70,228
Florida,Broward County,1,5345,2436,0,0,0.00,0,0,0,0,1,0,13.2,53973,0,1,0,1,0,0,0,1,4166,77.93,2160,40.40,604,11.30,1242,23.24,1070,20.02,2839,53.11,81,1.52,1,0.02,17,0.32,157,2.94,266,4.98,282,11.56,446,18.29,2564,656,1858,1714,3301,114,2,21,193,399,328,543
Florida,Broward County,1,3610,1671,0,117,3.24,0,1,0,1,1,1,23.5,35379,0,1,0,1,0,0,0,1,3591,99.46,2024,56.08,628,17.39,891,24.68,1194,33.09,2206,61.10,51,1.42,0,0.00,8,0.22,131,3.63,275,7.63,147,8.79,405,24.25,1795,628,901,1206,2212,52,0,8,132,277,130,350
Florida,Broward County,1,2508,1265,0,24,0.96,0,1,0,1,1,1,19.5,32149,0,1,0,1,0,0,0,1,2508,99.99,1539,61.38,313,12.48,835,33.29,794,31.66,1606,64.02,15,0.60,0,0.00,12,0.48,81,3.23,241,9.61,247,19.52,383,30.27,1315,313,835,794,1606,15,0,12,81,241,189,293
Florida,Broward County,1,3526,1761,0,0,0.00,0,0,0,0,0,0,9.5,62300,1,1,1,1,1,0,0,0,3526,100.00,993,28.16,637,18.07,220,6.24,1657,46.99,1563,44.33,113,3.20,1,0.03,5,0.14,187,5.30,411,11.66,24,1.36,210,11.93,1203,637,220,1657,1563,113,1,5,187,411,23,210
Florida,Broward County,1,4373,1918,0,0,0.00,0,0,0,0,0,0,16.9,61750,1,1,1,1,1,0,0,0,4373,100.00,1765,40.35,812,18.57,582,13.31,3144,71.90,896,20.49,87,1.99,4,0.09,4,0.09,238,5.44,704,16.10,73,3.79,224,11.67,1774,812,582,3144,896,87,4,4,238,704,67,202
Florida,Broward County,1,3616,1434,0,0,0.00,0,0,0,0,0,0,12.5,68333,0,0,0,0,0,0,0,0,278,7.69,82,2.27,52,1.43,17,0.48,201,5.55,45,1.24,1,0.03,0,0.00,0,0.00,32,0.87,101,2.79,5,0.37,12,0.83,1298,711,313,2745,396,52,2,15,406,1152,79,156
Florida,Broward County,1,4483,1856,0,0,0.00,0,0,0,0,0,0,18.5,64375,0,1,0,1,0,0,0,0,1523,33.98,515,11.48,315,7.02,143,3.18,1148,25.60,113,2.53,24,0.54,1,0.01,0,0.00,238,5.31,551,12.29,26,1.42,128,6.89,1847,903,377,3348,421,107,2,8,597,1510,100,380
Florida,Broward County,1,3396,1651,0,0,0.00,0,0,0,0,0,0,7.1,90000,0,1,0,1,0,0,0,0,861,25.35,216,6.35,136,4.01,115,3.38,742,21.86,42,1.24,16,0.48,1,0.03,1,0.03,58,1.71,155,4.57,16,0.94,41,2.46,951,493,496,3038,117,75,4,9,153,492,84,147
Florida,Broward County,1,3558,1779,0,5,0.14,0,0,0,0,0,1,18.0,47991,0,0,0,0,0,0,0,0,16,0.46,8,0.21,3,0.10,1,0.02,14,0.40,1,0.02,0,0.01,0,0.00,0,0.00,2,0.04,6,0.16,1,0.03,1,0.04,1488,557,440,2641,501,65,2,24,325,875,226,190
Florida,Broward County,1,3777,1423,0,103,2.73,0,1,0,0,0,1,18.7,49195,0,1,0,1,0,0,0,0,703,18.62,326,8.62,149,3.95,77,2.03,383,10.15,203,5.38,15,0.40,2,0.05,4,0.10,96,2.53,215,5.70,25,1.74,47,3.30,1831,829,333,1965,1343,49,4,15,401,1028,112,225
Florida,Broward County,1,5979,2251,0,46,0.77,0,1,0,0,0,1,26.4,31204,0,1,0,1,0,0,0,0,728,12.18,214,3.59,155,2.58,32,0.53,411,6.88,184,3.08,14,0.23,2,0.03,3,0.05,114,1.91,331,5.54,71,3.15,66,2.91,3778,1412,383,2787,2254,88,16,19,815,2194,307,469
Florida,Broward County,1,4856,1664,0,32,0.66,1,1,1,1,1,1,24.9,44878,1,1,1,1,1,0,0,1,4856,100.00,2985,61.46,1248,25.70,700,14.42,590,12.15,4058,83.57,25,0.51,0,0.00,6,0.12,177,3.64,327,6.73,276,16.57,585,35.15,3307,1248,700,590,4058,25,0,6,177,327,261,554
Florida,Broward County,1,5651,2646,0,134,2.37,0,0,0,0,0,0,11.4,80089,0,1,0,1,0,0,0,0,592,10.48,123,2.17,61,1.09,72,1.28,410,7.26,134,2.37,9,0.16,0,0.00,2,0.04,37,0.65,81,1.43,36,1.37,27,1.03,1757,763,666,3992,1185,141,3,14,316,797,265,278
Florida,Broward County,1,3379,2242,0,3,0.09,0,0,0,0,0,0,13.1,83772,0,1,0,1,0,0,0,0,1645,48.69,414,12.26,56,1.65,211,6.25,1480,43.81,75,2.22,36,1.06,0,0.00,4,0.13,50,1.47,196,5.80,41,1.85,105,4.67,940,136,467,3004,175,62,0,11,127,440,102,226
Florida,Broward County,1,2626,1358,0,154,5.86,0,0,0,0,0,0,6.8,137583,0,0,0,0,0,0,0,0,77,2.95,11,0.42,6,0.23,13,0.48,69,2.65,3,0.11,3,0.11,0,0.00,0,0.00,2,0.08,10,0.37,3,0.24,1,0.08,482,260,631,2422,81,49,0,6,68,263,134,30
Florida,Broward County,1,6793,2714,0,2,0.03,0,0,0,0,0,0,14.2,57500,0,1,0,1,0,0,0,0,620,9.12,259,3.81,33,0.49,311,4.58,415,6.11,152,2.24,10,0.15,0,0.00,4,0.06,39,0.57,154,2.27,36,1.32,45,1.66,2436,1586,972,3471,2616,164,8,18,516,1706,197,326
Florida,Broward County,1,3198,1537,0,0,0.00,1,1,1,1,1,1,16.9,42917,1,1,1,1,1,0,0,1,3185,99.58,1381,43.19,566,17.70,824,25.77,1685,52.69,1137,35.54,56,1.75,4,0.12,6,0.19,297,9.29,797,24.93,181,11.79,462,30.09,1583,568,828,1692,1142,56,4,6,298,800,179,465
Florida,Broward County,1,2689,1301,0,0,0.00,0,0,0,0,0,0,5.1,59415,1,1,1,1,1,0,0,0,2689,100.00,581,21.62,306,11.38,960,35.70,1848,68.72,617,22.95,90,3.35,0,0.00,3,0.11,131,4.87,440,16.36,0,0.00,125,9.58,589,306,960,1848,617,90,0,3,131,440,0,115
Florida,Broward County,1,6025,2839,0,6,0.10,0,0,0,0,0,0,8.6,55967,0,1,0,1,0,0,0,0,2809,46.62,704,11.69,537,8.91,588,9.76,2004,33.27,515,8.55,109,1.81,0,0.00,6,0.10,174,2.89,631,10.48,44,1.54,92,3.23,1507,1144,1253,4194,1133,276,2,10,410,1591,120,190
Florida,Broward County,1,5967,2992,0,141,2.36,0,1,0,0,0,1,16.7,38697,0,1,0,1,0,0,0,0,1813,30.39,830,13.92,214,3.58,547,9.17,1246,20.89,392,6.57,35,0.58,1,0.02,2,0.04,136,2.28,545,9.14,88,2.95,190,6.35,3568,834,1583,3993,1337,128,3,13,493,1874,331,627
Florida,Broward County,1,6655,2246,0,216,3.25,0,0,0,0,1,0,19.5,77227,0,1,0,1,0,0,0,1,4164,62.56,1405,21.11,991,14.89,599,9.00,2333,35.05,1185,17.81,290,4.35,6,0.09,8,0.13,342,5.13,937,14.07,179,7.98,271,12.07,2056,1688,799,3632,1965,498,7,18,535,1662,281,397
Florida,Broward County,1,6781,2240,0,11,0.16,0,0,0,0,0,0,8.4,70163,0,1,0,1,0,0,0,0,2711,39.98,615,9.07,708,10.45,202,2.97,1141,16.83,1321,19.47,78,1.15,3,0.04,6,0.09,162,2.39,426,6.29,7,0.32,108,4.80,1792,1738,575,3095,2976,233,4,24,449,1271,45,249
Florida,Broward County,1,6320,2430,0,0,0.00,0,0,0,0,1,0,9.4,62580,0,1,0,1,0,0,0,1,2863,45.29,1352,21.39,778,12.30,121,1.92,1496,23.67,936,14.82,140,2.21,2,0.03,15,0.24,273,4.32,895,14.17,104,4.29,145,5.96,2710,1608,373,3541,1833,337,2,24,583,1893,161,321
Florida,Broward County,1,6651,2245,0,215,3.23,0,0,0,0,1,0,8.2,64429,0,1,0,1,0,0,0,1,5226,78.57,1538,23.12,1385,20.82,521,7.84,2899,43.59,1610,24.21,287,4.32,2,0.04,8,0.13,418,6.29,1331,20.02,116,5.14,339,15.12,2064,1713,733,3745,1991,349,4,11,551,1659,158,452
Florida,Broward County,1,5882,2444,0,54,0.92,0,1,0,1,1,1,13.0,49942,0,1,0,1,0,0,0,1,3631,61.74,1821,30.95,854,14.52,362,6.15,1587,26.98,1480,25.16,140,2.38,0,0.00,15,0.25,409,6.96,1133,19.25,122,4.99,261,10.66,3211,1396,543,2575,2411,235,4,23,634,1813,199,416
Florida,Broward County,1,4797,1616,0,13,0.27,0,0,0,0,0,0,4.2,89063,1,1,1,1,1,0,0,0,4797,100.00,776,16.18,1122,23.39,346,7.21,3683,76.78,649,13.53,136,2.84,4,0.08,14,0.29,311,6.48,1295,27.00,10,0.59,79,4.91,744,1122,346,3683,649,136,4,14,311,1295,9,75
Florida,Broward County,1,4650,1617,0,5,0.11,0,0,0,0,0,0,5.2,95039,1,1,1,1,1,0,0,0,4650,100.00,1265,27.20,1022,21.98,383,8.24,3247,69.83,856,18.41,198,4.26,7,0.15,14,0.30,328,7.05,1244,26.75,7,0.40,134,8.28,1679,1022,383,3247,856,198,7,14,328,1244,9,182
Florida,Broward County,1,6846,2407,0,15,0.22,0,0,0,0,0,0,2.6,106424,0,1,0,1,0,0,0,0,3306,48.29,223,3.26,833,12.16,282,4.11,2362,34.51,473,6.91,253,3.70,1,0.02,7,0.11,208,3.04,899,13.13,21,0.87,92,3.83,817,1674,453,4663,1138,493,3,12,537,2236,71,205
Florida,Broward County,1,5501,1805,0,2,0.04,0,0,0,0,0,0,2.8,121250,0,1,0,1,0,0,0,0,4216,76.64,448,8.14,1086,19.75,388,7.06,3271,59.46,547,9.94,203,3.70,0,0.00,15,0.28,180,3.27,731,13.29,15,0.81,28,1.57,543,1407,521,4271,689,262,0,18,261,974,26,35
Florida,Broward County,1,4480,1740,0,0,0.00,0,0,0,0,0,0,5.7,75741,0,1,0,1,0,0,0,0,2461,54.93,710,15.85,617,13.77,203,4.53,1769,39.49,388,8.66,102,2.29,0,0.00,3,0.08,198,4.41,875,19.52,24,1.38,73,4.22,1508,1113,399,3338,637,145,0,14,346,1499,45,137
Florida,Broward County,1,3246,1562,0,0,0.00,0,0,0,0,0,0,15.8,64688,0,1,0,1,0,0,0,0,3198,98.53,882,27.18,526,16.21,948,29.20,1358,41.85,1587,48.90,75,2.31,1,0.03,5,0.15,172,5.28,406,12.51,55,3.54,117,7.52,803,538,957,1372,1618,77,1,5,173,411,49,104
Florida,Broward County,1,5555,2773,0,0,0.00,0,1,0,1,1,1,15.6,45844,0,1,0,1,0,0,0,1,5531,99.57,2599,46.79,1086,19.55,1088,19.59,1888,33.98,3163,56.95,125,2.26,6,0.11,14,0.25,335,6.02,729,13.12,478,17.24,596,21.48,2760,1091,1093,1896,3177,126,6,14,336,732,457,566
Florida,Broward County,1,2121,737,0,0,0.00,0,0,0,0,0,0,10.6,79107,0,1,0,1,0,0,0,0,996,46.96,239,11.26,242,11.40,90,4.25,234,11.01,666,31.42,24,1.13,0,0.00,2,0.07,71,3.33,104,4.91,2,0.31,81,11.05,585,546,172,612,1313,41,0,5,150,303,5,178
Florida,Broward County,1,4939,1804,0,6,0.12,0,0,0,0,0,0,2.8,100581,0,1,0,1,0,0,0,0,2333,47.23,348,7.05,506,10.25,391,7.92,782,15.83,1342,27.17,101,2.05,0,0.01,2,0.05,105,2.12,146,2.96,82,4.54,58,3.22,790,1090,767,1454,3004,220,1,9,251,365,159,112
Florida,Broward County,1,2666,1253,0,0,0.00,0,1,0,0,0,1,15.8,42173,0,1,0,1,0,0,0,0,739,27.73,319,11.95,168,6.29,57,2.14,336,12.61,345,12.95,14,0.51,0,0.00,0,0.02,44,1.65,153,5.74,19,1.54,70,5.55,1179,548,359,1180,1243,52,0,4,187,645,73,263
Florida,Broward County,1,5555,2390,0,6,0.11,0,0,0,0,1,0,6.2,61250,0,1,0,1,0,0,0,1,4778,86.01,1021,18.37,1047,18.84,724,13.04,1960,35.29,2390,43.02,131,2.36,1,0.02,11,0.20,285,5.13,1027,18.49,133,5.58,375,15.69,1312,1149,960,2435,2615,156,1,13,335,1219,159,429
Florida,Broward County,1,5271,1683,0,11,0.21,0,1,0,1,1,1,22.6,37300,0,1,0,1,0,0,0,1,3391,64.33,2451,46.50,1040,19.73,200,3.79,280,5.30,2879,54.62,48,0.90,4,0.08,14,0.26,167,3.16,227,4.30,222,13.19,384,22.84,4499,1489,448,592,4292,72,13,33,269,411,307,629
Florida,Broward County,1,4660,1916,0,22,0.47,0,0,0,0,1,0,13.1,62928,0,1,0,1,0,0,0,1,1453,31.19,722,15.49,249,5.34,361,7.75,915,19.64,388,8.32,32,0.69,0,0.00,2,0.05,116,2.49,488,10.48,100,5.22,99,5.19,2321,831,1028,2700,1389,185,3,6,377,1450,243,290
Florida,Broward County,1,3718,1994,0,0,0.00,0,1,0,0,0,1,10.6,49534,0,1,0,1,0,0,0,0,801,21.54,400,10.76,101,2.70,204,5.47,386,10.37,323,8.69,39,1.04,1,0.03,4,0.11,48,1.30,169,4.55,35,1.76,80,4.01,1953,420,1285,2097,1213,127,5,12,264,1018,203,348
Florida,Broward County,1,5312,1677,0,0,0.00,0,1,0,0,0,1,23.2,50139,0,1,0,1,0,0,0,0,2600,48.94,988,18.60,742,13.98,206,3.87,583,10.98,1748,32.91,80,1.50,3,0.06,6,0.12,179,3.38,362,6.81,39,2.33,218,13.01,2797,1577,374,939,3943,119,3,24,284,603,156,489
Florida,Broward County,1,2750,779,0,12,0.44,0,0,0,0,0,0,18.3,62375,0,1,0,1,0,0,0,0,1744,63.43,761,27.66,469,17.07,148,5.40,320,11.65,1282,46.62,29,1.05,3,0.11,3,0.12,107,3.88,172,6.25,27,3.42,140,17.97,1391,726,257,541,1938,54,10,5,202,316,25,221
Florida,Broward County,1,3038,992,0,9,0.30,0,0,0,0,0,0,10.9,95000,0,1,0,1,0,0,0,0,2251,74.08,518,17.05,583,19.18,184,6.06,1607,52.89,468,15.41,71,2.33,0,0.00,6,0.20,99,3.25,517,17.01,30,3.07,76,7.66,716,770,269,2169,630,89,0,8,142,694,34,95
Florida,Broward County,1,4093,2427,0,0,0.00,0,0,0,0,0,0,14.2,52500,0,0,0,0,0,0,0,0,181,4.42,49,1.19,46,1.12,16,0.38,109,2.66,54,1.33,6,0.15,0,0.00,1,0.02,11,0.27,66,1.61,8,0.33,8,0.34,1520,227,2416,3402,452,63,0,11,165,764,304,291
Florida,Broward County,1,3110,1007,0,6,0.19,0,0,0,0,0,0,7.9,86550,0,1,0,1,0,0,0,0,630,20.25,187,6.01,166,5.32,52,1.66,362,11.63,181,5.81,25,0.79,3,0.10,5,0.16,55,1.77,123,3.95,4,0.38,36,3.56,715,733,286,1731,928,163,3,17,268,726,28,159
Florida,Broward County,1,4607,2846,0,0,0.00,0,1,0,1,1,1,11.6,36544,0,1,0,1,0,0,0,1,3181,69.04,1359,29.49,167,3.62,1909,41.44,2573,55.85,388,8.43,65,1.42,2,0.04,1,0.02,151,3.28,840,18.24,214,7.50,245,8.63,1867,365,2382,3604,633,122,2,4,242,1237,268,297
Florida,Broward County,1,6806,2052,0,300,4.41,0,1,0,1,1,1,42.4,30321,0,1,0,1,0,0,0,1,3361,49.39,2272,33.38,1184,17.39,154,2.27,121,1.78,3108,45.66,6,0.09,1,0.01,12,0.17,114,1.67,113,1.66,217,10.58,463,22.56,4327,2219,365,518,6021,21,1,26,219,248,410,855
Florida,Broward County,1,6042,2097,0,180,2.98,0,1,0,0,0,1,30.0,34448,0,1,0,1,0,0,0,0,1675,27.73,1192,19.74,616,10.19,42,0.70,32,0.53,1555,25.73,12,0.20,1,0.02,3,0.05,73,1.20,66,1.10,68,3.26,264,12.59,4704,1995,368,435,5336,49,8,10,204,272,349,1031
Florida,Broward County,1,2828,840,0,6,0.21,0,1,0,0,0,1,25.7,36637,0,1,0,1,0,0,0,0,2799,98.98,1747,61.79,935,33.05,140,4.97,112,3.96,2563,90.63,12,0.42,1,0.04,12,0.41,100,3.53,97,3.43,99,11.74,269,32.02,2113,943,144,113,2588,12,1,12,102,99,106,289
Florida,Broward County,1,2194,892,0,0,0.00,0,0,0,0,0,1,22.2,44798,0,0,0,0,0,0,0,0,260,11.86,119,5.40,66,2.99,12,0.53,37,1.70,211,9.61,2,0.11,0,0.00,1,0.04,9,0.40,22,0.99,7,0.81,28,3.09,1077,543,152,366,1683,40,0,5,100,224,56,213
Florida,Broward County,1,1880,1129,0,0,0.00,0,0,0,0,0,0,17.4,58810,0,1,0,1,0,0,0,0,938,49.89,393,20.90,69,3.67,386,20.54,541,28.76,331,17.63,19,1.03,0,0.00,1,0.05,46,2.42,140,7.42,45,3.98,80,7.08,761,171,644,1075,662,40,0,2,101,302,81,144
Florida,Broward County,1,4761,1783,0,0,0.00,0,1,0,1,1,1,24.4,40990,0,1,0,1,0,0,0,1,4542,95.40,2587,54.35,1060,22.26,741,15.57,582,12.23,3760,78.98,40,0.83,0,0.00,10,0.21,150,3.16,247,5.19,239,13.43,397,22.27,2546,1111,772,596,3960,40,0,10,155,259,232,398
Florida,Broward County,1,6061,2187,0,4,0.07,0,1,0,1,1,1,20.7,45237,0,1,0,1,0,0,0,1,2202,36.33,1232,20.33,558,9.20,178,2.94,82,1.35,2003,33.05,45,0.74,0,0.00,2,0.04,70,1.15,65,1.07,103,4.73,235,10.75,3451,1653,378,183,5596,64,2,11,205,171,242,618
Florida,Broward County,1,5095,2207,0,0,0.00,0,0,0,0,0,0,17.3,53017,0,1,0,1,0,0,0,0,553,10.86,217,4.26,139,2.73,60,1.18,26,0.51,509,10.00,4,0.08,0,0.00,0,0.00,14,0.27,14,0.27,34,1.53,41,1.87,2488,1095,812,511,4308,68,0,26,182,192,444,533
Florida,Broward County,1,5997,2280,0,132,2.20,0,0,0,0,0,0,12.9,55250,0,1,0,1,0,0,0,0,4025,67.12,1104,18.41,894,14.91,521,8.69,2390,39.86,1178,19.64,141,2.35,4,0.06,10,0.17,302,5.04,839,14.00,72,3.16,298,13.05,2344,1338,750,3349,1924,207,7,17,493,1308,184,470
Florida,Broward County,1,4734,1912,0,0,0.00,0,0,0,0,0,0,8.5,114028,0,1,0,1,0,0,0,0,2442,51.58,407,8.59,570,12.04,206,4.35,1884,39.79,302,6.37,140,2.96,3,0.06,3,0.06,110,2.33,566,11.95,14,0.72,27,1.42,678,1090,445,3699,518,285,4,7,221,994,29,49
Florida,Broward County,1,4510,1659,0,0,0.00,0,0,0,0,0,0,4.8,120208,0,1,0,1,0,0,0,0,1356,30.07,260,5.78,337,7.46,129,2.86,1192,26.43,79,1.75,36,0.80,1,0.03,1,0.03,46,1.03,192,4.25,3,0.19,21,1.24,861,1025,528,3802,372,152,3,4,177,818,8,68
